,Node1,Relation,Node2
12549,industrial engineering,SUBJECT,industrial engineering
12550,industrial engineering,SUBJECT,manufacturing
12551,industrial engineering,SUBJECT,operations research
12552,industrial engineering,SUBJECT,production and manufacturing
12553,occupational health nursing,CLOSELY_RELATED_TO,human factors and ergonomics
12554,occupational health nursing,SUBJECT,nursing specialties
12555,occupational health nursing,SUBJECT,occupational safety and health
12556,occupational health nursing,SUBJECT,public health
12557,occupational health psychology,CLOSELY_RELATED_TO,human factors and ergonomics
12558,occupational health psychology,SUBJECT,applied psychology
12559,occupational health psychology,SUBJECT,behavioural sciences
12560,occupational health psychology,SUBJECT,branches of psychology
12561,occupational health psychology,SUBJECT,occupational safety and health
12562,occupational health psychology,SUBJECT,social sciences
12563,occupational health psychology,SUBJECT,determinants of health
12564,occupational medicine,CLOSELY_RELATED_TO,human factors and ergonomics
12565,occupational medicine,SUBJECT,medical specialties
12566,occupational medicine,SUBJECT,occupational diseases
12567,occupational medicine,SUBJECT,occupational safety and health
12568,occupational therapist,CLOSELY_RELATED_TO,human factors and ergonomics
12569,occupational therapist,SUBJECT,occupational therapy
12570,occupational therapist,SUBJECT,allied health professions
12571,occupational therapist,SUBJECT,healthcare occupations
12572,occupational therapist,SUBJECT,rehabilitation team
12573,safety engineering,CLOSELY_RELATED_TO,human factors and ergonomics
12574,safety engineering,SUBJECT,design for x
12575,safety engineering,SUBJECT,reliability engineering
12576,safety engineering,SUBJECT,safety engineering
12577,safety engineering,SUBJECT,risk
12578,canadian centre for occupational health and safety,CLOSELY_RELATED_TO,human factors and ergonomics
12579,canadian centre for occupational health and safety,SUBJECT,medical and health organizations based in canada
12580,canadian centre for occupational health and safety,SUBJECT,canadian federal crown corporations
12581,canadian centre for occupational health and safety,SUBJECT,"companies based in hamilton, ontario"
12582,canadian centre for occupational health and safety,SUBJECT,occupational safety and health organizations
12583,european agency for safety and health at work,CLOSELY_RELATED_TO,human factors and ergonomics
12584,european agency for safety and health at work,SUBJECT,medical and health organisations based in spain
12585,european agency for safety and health at work,SUBJECT,organisations based in bilbao
12586,european agency for safety and health at work,SUBJECT,agencies of the european union
12587,european agency for safety and health at work,SUBJECT,health and the european union
12588,european agency for safety and health at work,SUBJECT,government agencies established in 1994
12589,european agency for safety and health at work,SUBJECT,1994 establishments in the european union
12590,health and safety executive,CLOSELY_RELATED_TO,human factors and ergonomics
12591,international labour organization,CLOSELY_RELATED_TO,human factors and ergonomics
12592,national institute for occupational safety and health,CLOSELY_RELATED_TO,human factors and ergonomics
12593,national institute for occupational safety and health,SUBJECT,1970 establishments in the united states
12594,national institute for occupational safety and health,SUBJECT,government agencies established in 1970
12595,national institute for occupational safety and health,SUBJECT,centers for disease control and prevention
12596,national institute for occupational safety and health,SUBJECT,national institute for occupational safety and health
12597,national institute for occupational safety and health,SUBJECT,occupational safety and health organizations
12598,occupational safety and health administration,CLOSELY_RELATED_TO,human factors and ergonomics
12599,national institute for safety and health at work,CLOSELY_RELATED_TO,human factors and ergonomics
12600,world health organization,CLOSELY_RELATED_TO,human factors and ergonomics
12601,world health organization,SUBJECT,international medical and health organizations
12602,world health organization,SUBJECT,global health
12603,world health organization,SUBJECT,organisations based in geneva
12604,world health organization,SUBJECT,organizations established in 1948
12605,world health organization,SUBJECT,united nations development group
12606,world health organization,SUBJECT,united nations economic and social council
12607,world health organization,SUBJECT,united nations specialized agencies
12608,world health organization,SUBJECT,world health organization
12609,accord on fire and building safety in bangladesh,CLOSELY_RELATED_TO,human factors and ergonomics
12610,iso 45001,CLOSELY_RELATED_TO,human factors and ergonomics
12611,iso 45001,SUBJECT,international organization for standardization
12612,iso 45001,SUBJECT,organisations based in geneva
12613,iso 45001,SUBJECT,organizations established in 1947
12614,iso 45001,SUBJECT,organizations with general consultativ...d nations economic and social council
12615,iso 45001,SUBJECT,social responsibility organizations
12616,iso 45001,SUBJECT,standards organizations
12617,iso 45001,SUBJECT,technical specifications
12618,"occupational safety and health convention, 1981",CLOSELY_RELATED_TO,human factors and ergonomics
12619,worker protection standard,CLOSELY_RELATED_TO,human factors and ergonomics
12620,"working environment (air pollution, noise and vibration) convention, 1977",CLOSELY_RELATED_TO,human factors and ergonomics
12621,checklist,CLOSELY_RELATED_TO,human factors and ergonomics
12622,checklist,SUBJECT,healthcare quality
12623,checklist,SUBJECT,note-taking
12624,checklist,SUBJECT,checklists
12625,code of practice,CLOSELY_RELATED_TO,human factors and ergonomics
12626,contingency plan,CLOSELY_RELATED_TO,human factors and ergonomics
12627,contingency plan,SUBJECT,it risk management
12628,contingency plan,SUBJECT,emergency management
12629,diving safety,CLOSELY_RELATED_TO,human factors and ergonomics
12630,emergency procedure,CLOSELY_RELATED_TO,human factors and ergonomics
12631,emergency procedure,SUBJECT,emergency services
12632,emergency evacuation,CLOSELY_RELATED_TO,human factors and ergonomics
12633,emergency evacuation,SUBJECT,safety
12634,emergency evacuation,SUBJECT,disaster preparedness in the united states
12635,emergency evacuation,SUBJECT,emergency management
12636,hazard,CLOSELY_RELATED_TO,human factors and ergonomics
12637,hazard,SUBJECT,safety
12638,hazard,SUBJECT,hazards
12639,hazard,SUBJECT,emergency management
12640,hazard,SUBJECT,risk
12641,hierarchy of hazard controls,CLOSELY_RELATED_TO,human factors and ergonomics
12642,hazard elimination,CLOSELY_RELATED_TO,human factors and ergonomics
12643,administrative controls,CLOSELY_RELATED_TO,human factors and ergonomics
12644,engineering controls,CLOSELY_RELATED_TO,human factors and ergonomics
12645,engineering controls,SUBJECT,industrial hygiene
12646,engineering controls,SUBJECT,safety engineering
12647,engineering controls,SUBJECT,environmental social science
12648,engineering controls,SUBJECT,industrial safety devices
12649,hazard substitution,CLOSELY_RELATED_TO,human factors and ergonomics
12650,personal protective equipment,CLOSELY_RELATED_TO,human factors and ergonomics
12651,personal protective equipment,SUBJECT,headgear
12652,personal protective equipment,SUBJECT,industrial hygiene
12653,personal protective equipment,SUBJECT,protective gear
12654,personal protective equipment,SUBJECT,safety clothing
12655,personal protective equipment,SUBJECT,safety engineering
12656,personal protective equipment,SUBJECT,environmental social science
12657,personal protective equipment,SUBJECT,occupational safety and health
12658,personal protective equipment,SUBJECT,risk management
12659,personal protective equipment,SUBJECT,working conditions
12660,hazard elimination,CLOSELY_RELATED_TO,human factors and ergonomics
12661,administrative controls,CLOSELY_RELATED_TO,human factors and ergonomics
12662,engineering controls,CLOSELY_RELATED_TO,human factors and ergonomics
12663,engineering controls,SUBJECT,industrial hygiene
12664,engineering controls,SUBJECT,safety engineering
12665,engineering controls,SUBJECT,environmental social science
12666,engineering controls,SUBJECT,industrial safety devices
12667,hazard substitution,CLOSELY_RELATED_TO,human factors and ergonomics
12668,personal protective equipment,CLOSELY_RELATED_TO,human factors and ergonomics
12669,personal protective equipment,SUBJECT,headgear
12670,personal protective equipment,SUBJECT,industrial hygiene
12671,personal protective equipment,SUBJECT,protective gear
12672,personal protective equipment,SUBJECT,safety clothing
12673,personal protective equipment,SUBJECT,safety engineering
12674,personal protective equipment,SUBJECT,environmental social science
12675,personal protective equipment,SUBJECT,occupational safety and health
12676,personal protective equipment,SUBJECT,risk management
12677,personal protective equipment,SUBJECT,working conditions
12678,job safety analysis,CLOSELY_RELATED_TO,human factors and ergonomics
12679,job safety analysis,SUBJECT,occupational safety and health
12680,job safety analysis,SUBJECT,hazard analysis
12681,lockout-tagout,CLOSELY_RELATED_TO,human factors and ergonomics
12682,lockout-tagout,SUBJECT,safety codes
12683,lockout-tagout,SUBJECT,electrical engineering
12684,lockout-tagout,SUBJECT,occupational safety and health
12685,permit to work,CLOSELY_RELATED_TO,human factors and ergonomics
12686,operations manual,CLOSELY_RELATED_TO,human factors and ergonomics
12687,redundancy (engineering),CLOSELY_RELATED_TO,human factors and ergonomics
12688,redundancy (engineering),SUBJECT,fault-tolerant computer systems
12689,redundancy (engineering),SUBJECT,reliability engineering
12690,redundancy (engineering),SUBJECT,safety
12691,redundancy (engineering),SUBJECT,engineering concepts
12692,redundancy (engineering),SUBJECT,fault tolerance
12693,risk assessment,CLOSELY_RELATED_TO,human factors and ergonomics
12694,risk assessment,SUBJECT,reliability engineering
12695,risk assessment,SUBJECT,safety engineering
12696,risk assessment,SUBJECT,technology assessment
12697,risk assessment,SUBJECT,risk management
12698,risk assessment,SUBJECT,impact assessment
12699,risk assessment,SUBJECT,hazard analysis
12700,risk assessment,SUBJECT,probability assessment
12701,risk assessment,SUBJECT,risk factors
12702,safety culture,CLOSELY_RELATED_TO,human factors and ergonomics
12703,safety culture,SUBJECT,safety
12704,safety culture,SUBJECT,public safety
12705,safety culture,SUBJECT,nuclear safety
12706,standard operating procedure,CLOSELY_RELATED_TO,human factors and ergonomics
12707,standard operating procedure,SUBJECT,military terminology
12708,standard operating procedure,SUBJECT,pharmaceutical industry
12709,standard operating procedure,SUBJECT,clinical research
12710,standard operating procedure,SUBJECT,documents
12711,standard operating procedure,SUBJECT,good clinical practice
12712,hazard elimination,CLOSELY_RELATED_TO,human factors and ergonomics
12713,administrative controls,CLOSELY_RELATED_TO,human factors and ergonomics
12714,engineering controls,CLOSELY_RELATED_TO,human factors and ergonomics
12715,engineering controls,SUBJECT,industrial hygiene
12716,engineering controls,SUBJECT,safety engineering
12717,engineering controls,SUBJECT,environmental social science
12718,engineering controls,SUBJECT,industrial safety devices
12719,hazard substitution,CLOSELY_RELATED_TO,human factors and ergonomics
12720,personal protective equipment,CLOSELY_RELATED_TO,human factors and ergonomics
12721,personal protective equipment,SUBJECT,headgear
12722,personal protective equipment,SUBJECT,industrial hygiene
12723,personal protective equipment,SUBJECT,protective gear
12724,personal protective equipment,SUBJECT,safety clothing
12725,personal protective equipment,SUBJECT,safety engineering
12726,personal protective equipment,SUBJECT,environmental social science
12727,personal protective equipment,SUBJECT,occupational safety and health
12728,personal protective equipment,SUBJECT,risk management
12729,personal protective equipment,SUBJECT,working conditions
12730,diving regulations,CLOSELY_RELATED_TO,human factors and ergonomics
12731,occupational safety and health act (united states),CLOSELY_RELATED_TO,human factors and ergonomics
12732,"environment, health and safety",CLOSELY_RELATED_TO,human factors and ergonomics
12733,environmental toxicology,CLOSELY_RELATED_TO,human factors and ergonomics
12734,environmental toxicology,SUBJECT,environmental health
12735,environmental toxicology,SUBJECT,environmental toxicology
12736,environmental toxicology,SUBJECT,toxicology
12737,ergonomics,CLOSELY_RELATED_TO,human factors and ergonomics
12738,ergonomics,SUBJECT,ergonomics
12739,ergonomics,SUBJECT,industrial engineering
12740,ergonomics,SUBJECT,occupational safety and health
12741,ergonomics,SUBJECT,systems psychology
12742,health physics,CLOSELY_RELATED_TO,human factors and ergonomics
12743,health physics,SUBJECT,medical physics
12744,health physics,SUBJECT,radiation health effects
12745,health physics,SUBJECT,health physicists
12746,health physics,SUBJECT,nuclear safety
12747,indoor air quality,CLOSELY_RELATED_TO,human factors and ergonomics
12748,indoor air quality,SUBJECT,industrial hygiene
12749,indoor air quality,SUBJECT,air pollution
12750,indoor air quality,SUBJECT,building biology
